Sample	Ring.fr.pith	Ring.fr.bark	Distance.fr.pith	Ring.width	EW.width	LW.width	Proportion.EW	Density	Min.density	Max.density	EW.density	LW.density
9D	51	6	49.91	0.4	0.2	0.2	0.5	0.549365617	0.414489629	0.654755325	0.478195514	0.62053572
9D	52	5	50.37	0.52	0.29	0.23	0.557692308	0.557310073	0.370808795	0.756694209	0.447382366	0.695914574
9D	53	4	50.915	0.57	0.38	0.19	0.666666667	0.478877689	0.327128575	0.676613264	0.407983923	0.620665221
9D	54	3	51.485	0.57	0.33	0.24	0.578947368	0.516565714	0.356255805	0.705745592	0.430609561	0.634755424
9D	55	2	52.03	0.52	0.32	0.2	0.615384615	0.526245373	0.378103374	0.720315106	0.440219373	0.663886973
9D	56	1	52.575	0.57	0.33	0.24	0.578947368	0.629499218	0.414512754	0.916914537	0.489089104	0.822563124
9U	1	56	1.565	3.13	1.01	2.12	0.322683706	0.548464556	0.428599075	0.712261439	0.539854411	0.55256656
9U	2	55	4.865	3.47	3.12	0.35	0.899135447	0.431908915	0.355890859	0.668692239	0.411385061	0.614864421
9U	3	54	8.415	3.62	3.06	0.56	0.845303867	0.414125607	0.319546465	0.588724035	0.397050968	0.507426312
9U	4	53	11.11	1.76	1.28	0.48	0.727272727	0.416294788	0.28319755	0.610568756	0.364584555	0.554188741
9U	5	52	12.955	1.93	1.52	0.41	0.787564767	0.431877423	0.341405895	0.661518976	0.386590862	0.599769062
9U	6	51	14.815	1.79	1.41	0.38	0.787709497	0.431613693	0.312321297	0.748847228	0.369543742	0.661925878
9U	7	50	16.27	1.12	0.78	0.34	0.696428571	0.435951078	0.290505037	0.690661465	0.35579798	0.619831713
9U	8	49	17.3	0.94	0.65	0.29	0.691489362	0.44345554	0.312338489	0.654297003	0.373229751	0.60085817
9U	9	48	18.24	0.94	0.67	0.27	0.712765957	0.42860327	0.297792695	0.66886137	0.359583005	0.599875779
9U	10	47	19.12	0.82	0.54	0.28	0.658536585	0.453078225	0.246868137	0.821665756	0.320570032	0.70862974
9U	11	46	19.965	0.87	0.6	0.27	0.689655172	0.524281673	0.305079238	0.967201667	0.379538004	0.84593427
9U	12	45	20.945	1.09	0.73	0.36	0.669724771	0.520568735	0.32691485	0.879908821	0.394592508	0.776020529
9U	13	44	21.9	0.82	0.55	0.27	0.670731707	0.540064694	0.348749256	0.858095296	0.431567426	0.761077649
9U	14	43	22.72	0.82	0.61	0.21	0.743902439	0.493398403	0.334202866	0.872663754	0.404224032	0.75242872
9U	15	42	23.515	0.77	0.59	0.18	0.766233766	0.411322569	0.28327332	0.690763437	0.352709008	0.6034448
9U	16	41	24.235	0.67	0.51	0.16	0.76119403	0.454660102	0.290553744	0.894519949	0.356472508	0.767633058
9U	17	40	25.005	0.87	0.6	0.27	0.689655172	0.463195097	0.276004835	0.858150771	0.349379356	0.716118965
9U	18	39	25.95	1.02	0.64	0.38	0.62745098	0.51771985	0.276009842	0.952770212	0.359808592	0.783675654
9U	19	38	26.95	0.97	0.65	0.32	0.670103093	0.459697261	0.290569984	0.850910897	0.332889502	0.717275522
9U	20	37	27.835	0.79	0.54	0.25	0.683544304	0.495351937	0.29057568	0.952805582	0.381945291	0.740310293
9U	21	36	28.49	0.52	0.37	0.15	0.711538462	0.459918085	0.290580467	0.967370706	0.336604483	0.764091639
9U	22	35	29.025	0.55	0.37	0.18	0.672727273	0.479399014	0.312415421	0.916440145	0.363357281	0.717929242
9U	23	34	29.575	0.55	0.38	0.17	0.690909091	0.474376475	0.312418744	0.901895544	0.357807653	0.734942077
9U	24	33	30.16	0.62	0.46	0.16	0.741935484	0.432385936	0.305144648	0.84368676	0.365422678	0.624905303
9U	25	32	30.73	0.52	0.34	0.18	0.653846154	0.49142913	0.312426107	0.843695911	0.392266568	0.678736193
9U	26	31	31.265	0.55	0.4	0.15	0.727272727	0.465924573	0.283318931	1.003815387	0.376292323	0.704943907
9U	27	30	31.815	0.55	0.37	0.18	0.672727273	0.453888465	0.290599922	0.931048693	0.352756848	0.661770122
9U	28	29	32.435	0.69	0.5	0.19	0.724637681	0.442175072	0.305159159	0.84372741	0.350137399	0.684379476
9U	29	28	33.115	0.67	0.43	0.24	0.641791045	0.479836986	0.305163042	0.814626659	0.363895854	0.687564847
9U	30	27	33.795	0.69	0.42	0.27	0.608695652	0.532688947	0.327001653	0.880141541	0.407754605	0.727031256
9U	31	26	34.795	1.31	0.84	0.47	0.641221374	0.4491302	0.276059814	0.734598039	0.341912047	0.640754133
9U	32	25	36.13	1.36	1.04	0.32	0.764705882	0.481580385	0.305183347	0.916583709	0.39539389	0.761686494
9U	33	24	37.395	1.17	0.79	0.38	0.675213675	0.485043952	0.290632049	0.894768681	0.350244891	0.765284104
9U	34	23	38.515	1.07	0.71	0.36	0.663551402	0.541795336	0.33431169	0.93846253	0.41038185	0.800971934
9U	35	22	39.595	1.09	0.56	0.53	0.513761468	0.620473031	0.39255101	0.923926213	0.458322024	0.791802397
9U	36	21	40.5	0.72	0.39	0.33	0.541666667	0.615888368	0.414395502	0.872985249	0.493533719	0.760489316
9U	37	20	41.255	0.79	0.46	0.33	0.582278481	0.609377971	0.385285127	0.974910699	0.469155837	0.804839128
9U	38	19	41.985	0.67	0.46	0.21	0.686567164	0.5103468	0.327058001	0.880292287	0.40823898	0.734011549
9U	39	18	42.605	0.57	0.38	0.19	0.666666667	0.49295823	0.297944404	0.851184983	0.38070088	0.71747293
9U	40	17	43.235	0.69	0.44	0.25	0.637681159	0.550412471	0.334345377	0.945830961	0.419384508	0.781021687
9U	41	16	43.89	0.62	0.38	0.24	0.612903226	0.592661369	0.378027822	0.880326997	0.465000884	0.794790471
9U	42	15	44.595	0.79	0.47	0.32	0.594936709	0.583895407	0.334354794	0.89490066	0.439524333	0.795940421
9U	43	14	45.365	0.74	0.41	0.33	0.554054054	0.585505613	0.378039021	0.843955895	0.447109479	0.757452324
9U	44	13	46.11	0.74	0.56	0.18	0.756756757	0.510464243	0.341645222	0.94588878	0.412106379	0.816466487
9U	45	12	46.79	0.62	0.39	0.23	0.629032258	0.517078615	0.305250776	0.807579424	0.389811808	0.732878853
9U	46	11	47.42	0.64	0.41	0.23	0.640625	0.534240027	0.319814811	0.858551116	0.412504223	0.751247331
9U	47	10	48.075	0.67	0.43	0.24	0.641791045	0.49400388	0.297978594	0.785760648	0.394992681	0.671398943
9U	48	9	48.695	0.57	0.36	0.21	0.631578947	0.537469315	0.305262941	0.902255526	0.399098971	0.774675619
9U	49	8	49.365	0.77	0.44	0.33	0.571428571	0.568310792	0.319827222	0.909550505	0.392467128	0.802769011
9U	50	7	50.135	0.77	0.56	0.21	0.727272727	0.511682616	0.334393582	0.895004291	0.412270842	0.77678068
9U	51	6	50.805	0.57	0.33	0.24	0.578947368	0.535704804	0.290715128	0.88045227	0.358447771	0.779433226
9U	52	5	51.375	0.57	0.37	0.2	0.649122807	0.53417835	0.31984177	0.91686791	0.386352669	0.807655859
9U	53	4	51.98	0.64	0.47	0.17	0.734375	0.482528663	0.290722468	0.880475602	0.381655995	0.76141192
9U	54	3	52.645	0.69	0.46	0.23	0.666666667	0.500714783	0.283445502	0.851364371	0.361320253	0.779503842
9U	55	2	53.25	0.52	0.37	0.15	0.711538462	0.468836763	0.283449465	0.785844925	0.373183338	0.704781879
9U	56	1	53.83	0.64	0.35	0.29	0.546875	0.666054614	0.312576768	1.062539088	0.416592878	0.967129124
10D	1	65	1.97	3.94	3.11	0.83	0.789340102	0.670489782	0.472044619	0.818659192	0.656164194	0.724167588
10D	2	64	4.645	1.41	0.83	0.58	0.588652482	0.691229075	0.523420673	0.921815418	0.59303526	0.83174781
10D	3	63	6.385	2.06	1.83	0.23	0.888349515	0.498224452	0.375722075	0.788766411	0.469627652	0.725755515
10D	4	62	8.6	2.36	1.62	0.74	0.686440678	0.531481041	0.368272616	0.840158039	0.434362985	0.74409084
10D	5	61	11.27	2.98	2.54	0.44	0.852348993	0.427124497	0.279647063	0.876640639	0.368696945	0.764410817
10D	6	60	14.185	2.85	2.51	0.34	0.880701754	0.448756214	0.323772334	0.868932559	0.406311212	0.762100192
10D	7	59	16.745	2.26	1.75	0.51	0.774336283	0.451659845	0.308909629	0.817118336	0.370873388	0.728868277
10D	8	58	19.37	2.98	2.3	0.68	0.771812081	0.438929259	0.264637219	0.868317148	0.336367721	0.785828579
10D	9	57	21.505	1.29	1.02	0.27	0.790697674	0.443208043	0.286617163	0.868164907	0.363486433	0.744378569
10D	10	56	22.97	1.64	1.15	0.49	0.701219512	0.520602041	0.301298511	1.022535446	0.364843336	0.886158187
10D	11	55	24.61	1.64	1.11	0.53	0.676829268	0.552839801	0.330667838	1.007609912	0.391187049	0.891395564
10D	12	54	26.445	2.03	1.5	0.53	0.738916256	0.525205865	0.32323618	0.999985058	0.39374784	0.897256878
10D	13	53	28.13	1.33	0.92	0.41	0.691729323	0.557759806	0.29372522	1.095405387	0.399013116	0.913971891
10D	14	52	29.655	1.71	1.22	0.49	0.713450292	0.573129347	0.337802101	1.087775469	0.426573338	0.938023898
10D	15	51	31.23	1.44	1.13	0.31	0.784722222	0.541975435	0.345069672	1.102275588	0.44220117	0.905668726
10D	16	50	32.47	1.04	0.71	0.33	0.682692308	0.637407452	0.359714851	1.168279686	0.45102545	1.038411152
10D	17	49	33.51	1.04	0.71	0.33	0.682692308	0.680500935	0.403763784	1.160761792	0.525085933	1.014878669
10D	18	48	34.7	1.34	1.06	0.28	0.791044776	0.593266945	0.418400662	1.160542894	0.504980008	0.927496065
10D	19	47	36.125	1.51	1.15	0.36	0.761589404	0.584749364	0.330144785	1.182360508	0.450443177	1.013783015
10D	20	46	37.595	1.43	1.01	0.42	0.706293706	0.61403043	0.352120436	1.182142432	0.442736626	1.025951242
10D	21	45	38.98	1.33	0.89	0.44	0.669172932	0.628698098	0.352059792	1.167232589	0.435478228	1.019529197
10D	22	44	40.49	1.68	1.24	0.44	0.738095238	0.617483512	0.359321764	1.144921741	0.469641755	1.034128466
10D	23	43	41.94	1.22	0.87	0.35	0.713114754	0.650850259	0.40330568	1.152084676	0.50329556	1.01762908
10D	24	42	43.045	0.99	0.77	0.22	0.777777778	0.55752195	0.366529692	1.02712645	0.46920111	0.866644891
10D	25	41	43.97	0.86	0.66	0.2	0.76744186	0.585637985	0.359148902	1.151778698	0.459673166	1.001321887
10D	26	40	44.98	1.16	0.86	0.3	0.74137931	0.635925651	0.351763079	1.158943827	0.493496416	1.044222792
10D	27	39	46.18	1.24	0.84	0.4	0.677419355	0.624589253	0.344370313	1.114749162	0.428133931	1.037145428
10D	28	38	47.285	0.97	0.63	0.34	0.649484536	0.609464221	0.336978024	1.099901813	0.406960748	0.984691245
10D	29	37	48.315	1.09	0.63	0.46	0.577981651	0.688066179	0.329599277	1.143774367	0.438229564	1.030233716
10D	30	36	49.27	0.82	0.57	0.25	0.695121951	0.557261377	0.32953947	1.040956381	0.408037879	0.897490952
10D	31	35	50.015	0.67	0.47	0.2	0.701492537	0.551922527	0.322180088	1.048181389	0.407061583	0.892345748
10D	32	34	50.75	0.79	0.57	0.22	0.721518987	0.55249744	0.336816061	1.040736539	0.405767839	0.932660495
10D	33	33	51.66	1.02	0.74	0.28	0.725490196	0.53954156	0.307453077	0.996602438	0.407813937	0.887678848
10D	34	32	52.64	0.94	0.7	0.24	0.744680851	0.500339252	0.292744009	0.967157675	0.380293313	0.850473243
10D	35	31	53.605	0.99	0.74	0.25	0.747474747	0.531326964	0.300035241	1.076971623	0.409092221	0.893141802
10D	36	30	54.745	1.29	0.84	0.45	0.651162791	0.615969333	0.31465825	1.076785105	0.429295393	0.964427356
10D	37	29	56.145	1.51	1.14	0.37	0.754966887	0.54148136	0.314599927	1.076565156	0.412480483	0.93894352
10D	38	28	57.59	1.38	1.07	0.31	0.775362319	0.492883672	0.270577931	1.061717138	0.366763717	0.928200939
10D	39	27	58.84	1.12	0.9	0.22	0.803571429	0.481755128	0.299826672	0.98098025	0.390810885	0.853799758
10D	40	26	60.095	1.39	1.11	0.28	0.798561151	0.417776409	0.270467075	0.929539776	0.310389311	0.843489549
10D	41	25	61.735	1.88	1.52	0.36	0.808510638	0.482717061	0.25578008	1.119664202	0.365745261	0.976597994
10D	42	24	63.535	1.71	1.26	0.45	0.736842105	0.536984925	0.270364715	1.082809756	0.371616774	1.000015749
10D	43	23	65.05	1.32	1.01	0.31	0.765151515	0.537526657	0.328852362	1.089920348	0.411671253	0.947571682
10D	44	22	66.305	1.19	0.81	0.38	0.680672269	0.599583577	0.292205317	1.097068227	0.410097065	1.003489036
10D	45	21	67.545	1.29	0.9	0.39	0.697674419	0.536696384	0.306795614	0.935927884	0.411248455	0.826191604
10D	46	20	69.06	1.74	1.16	0.58	0.666666667	0.586137914	0.32136378	1.016191845	0.431522969	0.895367804
10D	47	19	70.585	1.31	1.02	0.29	0.778625954	0.527384417	0.3139759	1.067167958	0.413634545	0.927470174
10D	48	18	71.8	1.12	0.8	0.32	0.714285714	0.541235767	0.299306514	1.023131836	0.400204604	0.893813676
10D	49	17	72.975	1.22	0.79	0.43	0.647540984	0.591476805	0.299255607	1.118009417	0.387446564	0.96632306
10D	50	16	74.15	1.12	0.77	0.35	0.6875	0.565015348	0.299208352	1.073992176	0.391856073	0.945965753
10D	51	15	75.23	1.04	0.69	0.35	0.663461538	0.599012538	0.313781426	1.081142695	0.406142234	0.979242565
10D	52	14	76.37	1.24	0.76	0.48	0.612903226	0.620572218	0.313741628	1.073663271	0.403154659	0.964816685
10D	53	13	77.435	0.89	0.58	0.31	0.651685393	0.606425795	0.342912511	1.095443336	0.433864485	0.929282439
10D	54	12	78.425	1.09	0.62	0.47	0.568807339	0.66342388	0.357479531	1.044164959	0.440906103	0.956957969
10D	55	11	79.615	1.29	0.8	0.49	0.620155039	0.633100786	0.342809383	1.051284642	0.443342143	0.942910816
10D	56	10	80.95	1.38	0.8	0.58	0.579710145	0.620988271	0.306240443	1.036461118	0.416698109	0.902767806
10D	57	9	82.17	1.06	0.67	0.39	0.632075472	0.656727398	0.357300248	1.087431407	0.46693686	0.982777809
10D	58	8	83.185	0.97	0.64	0.33	0.659793814	0.669290931	0.386453617	1.087277508	0.504637415	0.988618961
10D	59	7	84.17	0.99	0.68	0.31	0.686868687	0.603186483	0.33529803	1.036037881	0.466378908	0.903280518
10D	60	6	85.03	0.72	0.44	0.28	0.611111111	0.629037355	0.349855997	1.014044659	0.461170109	0.892828743
10D	61	5	85.795	0.81	0.46	0.35	0.567901235	0.686795124	0.32792667	1.101511983	0.467551364	0.974944066
10D	62	4	86.62	0.84	0.58	0.26	0.69047619	0.601274727	0.327891323	1.079486577	0.447544571	0.944211227
10D	63	3	87.6	1.12	0.7	0.42	0.625	0.627317145	0.320550733	1.057460814	0.433547812	0.950266035
10D	64	2	88.53	0.74	0.51	0.23	0.689189189	0.573283266	0.305916216	1.035446208	0.421074562	0.910789524
10D	65	1	89.42	1.04	0.48	0.56	0.461538462	0.77939793	0.35695424	1.195811318	0.480207765	1.035846642
10U	1	65	1.99	3.97	2.39	1.58	0.602015113	0.67232442	0.464659513	0.936857935	0.61605832	0.7574358
10U	2	64	4.995	2.03	1.68	0.35	0.827586207	0.744852074	0.663640511	0.884996415	0.732830513	0.802555569
10U	3	63	7.435	2.85	1.12	1.73	0.392982456	0.741124193	0.390553952	0.980639391	0.513880452	0.888241528
10U	4	62	10.665	3.6	0.66	2.94	0.183333333	0.766184097	0.604384304	0.914087256	0.700486015	0.780932646
10U	5	61	14.17	3.4	2.01	1.39	0.591176471	0.517969334	0.279662606	0.884085117	0.389719448	0.703424204
10U	6	60	17.76	3.77	2.75	1.02	0.729442971	0.498616367	0.323788758	0.935307342	0.389387712	0.793105388
10U	7	59	21.165	3.03	2.4	0.63	0.792079208	0.441486794	0.294213785	0.890807094	0.358834991	0.756350806
10U	8	58	24.41	3.45	2.93	0.52	0.849275362	0.441958949	0.272010759	0.964117809	0.373107287	0.829911584
10U	9	57	26.96	1.64	1.22	0.42	0.743902439	0.456286453	0.2866399	0.963943255	0.346328487	0.775688164
10U	10	56	29.045	2.53	1.86	0.67	0.735177866	0.546523818	0.286600678	1.081472242	0.406892221	0.934157807
10U	11	55	31.64	2.65	2.15	0.5	0.811320755	0.441347516	0.301217426	0.992849979	0.35352006	0.819005572
10U	12	54	34.025	2.11	1.55	0.56	0.734597156	0.485267641	0.293799662	0.999987315	0.361095276	0.828959008
10U	13	53	36.605	3.05	2.44	0.61	0.8	0.466159585	0.271656593	1.051157613	0.366023534	0.866703792
10U	14	52	39.6	2.93	2.11	0.82	0.720136519	0.510533986	0.293639649	1.028776518	0.371157152	0.869174374
10U	15	51	42.73	3.32	2.74	0.58	0.825301205	0.473382181	0.293544589	1.116608298	0.373970102	0.943018554
10U	16	50	45.47	2.16	1.52	0.64	0.703703704	0.547070699	0.315481665	1.131057699	0.374076958	0.957930834
10U	17	49	47.83	2.55	2.07	0.48	0.811764706	0.471088478	0.286035264	1.138087535	0.36856398	0.913225377
10U	18	48	50.41	2.6	2	0.6	0.769230769	0.488993929	0.278595936	1.123110443	0.357621283	0.92690275
10U	19	47	52.995	2.57	1.99	0.58	0.774319066	0.469658782	0.249152579	1.144824957	0.330910007	0.945710614
10U	20	46	55.485	2.4	1.73	0.67	0.720833333	0.523764493	0.278462005	1.144539017	0.363903702	0.936539372
10U	21	45	57.765	2.15	1.55	0.6	0.720930233	0.536313116	0.322418486	1.129594495	0.378331669	0.944431852
10U	22	44	59.915	2.15	1.6	0.55	0.744186047	0.5455427	0.307672581	1.114656964	0.399610465	0.970072835
10U	23	43	61.96	1.93	1.42	0.51	0.735751295	0.520782081	0.329612247	1.026413676	0.389842297	0.885359517
10U	24	42	63.71	1.56	1.3	0.26	0.833333333	0.413125134	0.270869475	0.930897974	0.354307466	0.707213471
10U	25	41	65.195	1.41	1.05	0.36	0.744680851	0.476664643	0.285500813	1.018752615	0.374328175	0.775146007
10U	26	40	66.79	1.78	1.3	0.48	0.730337079	0.506789872	0.285453821	1.055236536	0.364631493	0.891802149
10U	27	39	68.425	1.48	0.98	0.5	0.662162162	0.5747396	0.300068482	1.077054075	0.381445925	0.953595203
10U	28	38	69.79	1.24	0.81	0.43	0.653225806	0.542473562	0.292692116	0.988962931	0.364716179	0.877318864
10U	29	37	71.19	1.56	0.68	0.88	0.435897436	0.743762069	0.387929425	1.084060661	0.462292736	0.961261099
10U	30	36	72.5	1.06	0.77	0.29	0.726415094	0.549126503	0.33657488	1.091272239	0.400326232	0.944216878
10U	31	35	73.44	0.82	0.57	0.25	0.695121951	0.551685669	0.329212041	1.054539029	0.403888804	0.888662519
10U	32	34	74.335	0.97	0.6	0.37	0.618556701	0.536793297	0.314527272	0.885941154	0.388153187	0.777831313
10U	33	33	75.525	1.41	0.96	0.45	0.680851064	0.552933991	0.292520438	1.039647021	0.409791486	0.858304668
10U	34	32	76.845	1.22	0.8	0.42	0.655737705	0.535050374	0.329098268	0.936972388	0.404165766	0.784354388
10U	35	31	77.99	1.06	0.76	0.3	0.716981132	0.531331777	0.299759621	1.039380329	0.403247033	0.855813128
10U	36	30	79.065	1.09	0.72	0.37	0.660550459	0.617068064	0.307051512	1.105160612	0.432649302	0.975937006
10U	37	29	80.315	1.41	0.98	0.43	0.695035461	0.591394462	0.343621709	1.097678537	0.44626911	0.922145265
10U	38	28	81.59	1.14	0.79	0.35	0.692982456	0.561955218	0.292328153	1.104870282	0.401947133	0.923116325
10U	39	27	82.73	1.14	0.77	0.37	0.675438596	0.57158454	0.314253722	1.031540872	0.41748587	0.892276368
10U	40	26	84.445	2.28	1.66	0.62	0.728070175	0.489109144	0.270296336	0.987402571	0.349506568	0.862883783
10U	41	25	86.84	2.5	1.74	0.76	0.696	0.550504906	0.270224793	1.104201137	0.379421143	0.942196678
10U	42	24	89.08	1.98	1.19	0.79	0.601010101	0.639828673	0.306742237	1.096677524	0.395618185	1.007690042
10U	43	23	91.115	2.08	1.45	0.63	0.697115385	0.581592196	0.321304515	1.081794906	0.414901827	0.965244633
10U	44	22	93	1.68	1.15	0.53	0.68452381	0.570508146	0.291979441	1.103540877	0.399430881	0.941713534
10U	45	21	94.385	1.09	0.75	0.34	0.688073394	0.523186743	0.306560111	0.92062554	0.408906024	0.775276564
10U	46	20	95.425	0.99	0.65	0.34	0.656565657	0.555422146	0.306522943	1.022866175	0.409086606	0.835181268
10U	47	19	96.315	0.79	0.56	0.23	0.708860759	0.539550288	0.291873251	1.08856148	0.390025653	0.903610269
10U	48	18	97.095	0.77	0.53	0.24	0.688311688	0.530087933	0.306466567	1.044622117	0.379966499	0.8616061
10U	49	17	97.99	1.01	0.6	0.41	0.594059406	0.610225762	0.291826283	1.146832677	0.396207886	0.923422653
10U	50	16	98.895	0.79	0.49	0.3	0.620253165	0.633106568	0.328334586	1.124818402	0.419152538	0.982564816
10U	51	15	99.91	1.24	0.77	0.47	0.620967742	0.637991056	0.306384603	1.102763891	0.418256976	0.997980932
10U	52	14	101.25	1.44	0.77	0.67	0.534722222	0.676117065	0.342871886	1.087988442	0.432435256	0.956169294
10U	53	13	102.625	1.31	0.84	0.47	0.641221374	0.645577196	0.364741981	1.160859052	0.445254888	1.003600046
10U	54	12	103.935	1.31	0.81	0.5	0.618320611	0.596482735	0.342775927	1.080370498	0.405977084	0.905101891
10U	55	11	105.075	0.96	0.62	0.34	0.645833333	0.584384331	0.3135161	1.051045528	0.404327514	0.912723232
10U	56	10	106.08	1.04	0.61	0.43	0.586538462	0.607584239	0.306183721	0.999816481	0.411640908	0.885550359
10U	57	9	107.005	0.81	0.46	0.35	0.567901235	0.663720664	0.335359171	1.080056978	0.417891882	0.986809922
10U	58	8	107.92	1.02	0.58	0.44	0.568627451	0.651167307	0.342633163	1.094546138	0.40442909	0.976413139
10U	59	7	108.75	0.64	0.46	0.18	0.71875	0.557019828	0.32069283	1.072558788	0.395753347	0.969145277
10U	60	6	109.44	0.74	0.43	0.31	0.581081081	0.654953687	0.327969988	1.101677487	0.417430662	0.984421109
10U	61	5	110.47	1.32	0.79	0.53	0.598484848	0.660283357	0.327946372	1.116152541	0.408316623	1.035856414
10U	62	4	111.75	1.24	0.78	0.46	0.629032258	0.627610327	0.313302811	1.108689805	0.419676386	0.980193966
10U	63	3	113.045	1.34	0.72	0.62	0.537313433	0.663716491	0.313260319	1.086666166	0.408623356	0.959953679
10U	64	2	114.215	0.99	0.59	0.4	0.595959596	0.656693966	0.342403344	1.086539215	0.422406709	1.002267672
10U	65	1	115.425	1.43	0.58	0.85	0.405594406	0.80507872	0.34966693	1.297931324	0.444118478	1.051381004
11D	1	69	1.86	3.72	0.8	2.92	0.215053763	0.511941316	0.330811853	0.662261322	0.408583494	0.540258528
11D	2	68	4.32	1.19	0.93	0.26	0.781512605	0.439157663	0.338249464	0.662306121	0.396293633	0.592479001
11D	3	67	5.64	1.44	1.04	0.4	0.722222222	0.419345629	0.301446003	0.684460492	0.358456048	0.57765854
11D	4	66	7.19	1.66	0.79	0.87	0.475903614	0.573880114	0.279369658	0.795009245	0.449248751	0.687051123
11D	5	65	9.21	2.38	1.77	0.61	0.743697479	0.420712841	-0.000515909	0.883526509	0.356985622	0.60562625
11D	6	64	11.225	1.64	1.32	0.32	0.804878049	0.516340832	0.331008244	0.942548427	0.447441352	0.80055119
11D	7	63	12.645	1.19	0.92	0.27	0.773109244	0.430792329	0.323665886	0.751035871	0.358831437	0.675992405
11D	8	62	13.525	0.57	0.37	0.2	0.649122807	0.578483939	0.338425291	1.01632937	0.412110179	0.886275396
11D	9	61	14.265	0.91	0.71	0.2	0.78021978	0.507196267	0.294227766	1.053224908	0.389606703	0.92463922
11D	10	60	15.255	1.07	0.78	0.29	0.728971963	0.524345013	0.308980071	0.979597457	0.401001795	0.856095737
11D	11	59	16.235	0.89	0.61	0.28	0.685393258	0.498955986	0.309000283	0.913319178	0.364573153	0.791718585
11D	12	58	17.05	0.74	0.52	0.22	0.702702703	0.504220948	0.242684999	1.023906874	0.339770252	0.892922594
11D	13	57	17.955	1.07	0.79	0.28	0.738317757	0.446865622	0.272178635	0.869188852	0.335432716	0.761265605
11D	14	56	19.14	1.29	0.86	0.43	0.666666667	0.527926367	0.30167443	0.987190777	0.370415233	0.842948634
11D	15	55	20.31	1.04	0.75	0.29	0.721153846	0.498886142	0.301696571	1.001986828	0.364110306	0.847444338
11D	16	54	21.34	1.02	0.74	0.28	0.725490196	0.508057648	0.316458284	1.002044981	0.372147482	0.8672488
11D	17	53	22.355	1.01	0.68	0.33	0.673267327	0.550275856	0.279617004	1.075828221	0.365373833	0.931286083
11D	18	52	23.345	0.97	0.67	0.3	0.690721649	0.489186234	0.272261187	0.913685589	0.350058743	0.799904298
11D	19	51	24.415	1.17	0.86	0.31	0.735042735	0.517923833	0.309139199	1.009602305	0.393932598	0.861899516
11D	20	50	25.42	0.84	0.64	0.2	0.761904762	0.486478153	0.309161014	1.01702521	0.369416592	0.861075148
11D	21	49	26.46	1.24	0.92	0.32	0.741935484	0.521063706	0.338668365	1.046591839	0.398466567	0.873530482
11D	22	48	27.705	1.24	0.99	0.25	0.798387097	0.490914235	0.323948118	0.995044618	0.399779624	0.851807297
11D	23	47	28.995	1.33	1.02	0.31	0.766917293	0.460554506	0.250226818	1.009864375	0.326722013	0.900906578
11D	24	46	30.215	1.11	0.9	0.21	0.810810811	0.445729284	0.279742594	1.032061179	0.339977892	0.898949537
11D	25	45	31.39	1.24	0.89	0.35	0.717741935	0.479988019	0.287134507	0.89198961	0.35675327	0.793356381
11D	26	44	32.815	1.61	1.21	0.4	0.751552795	0.529585721	0.301913516	1.010100698	0.398235428	0.926920357
11D	27	43	34.275	1.31	1.02	0.29	0.778625954	0.513910664	0.338819161	0.988040713	0.407750609	0.887301204
11D	28	42	35.48	1.09	0.88	0.21	0.80733945	0.461469869	0.309338823	0.877437261	0.39141509	0.755032755
11D	29	41	36.59	1.12	0.86	0.26	0.767857143	0.475172445	0.309354325	0.988166191	0.363407355	0.844856974
11D	30	40	37.645	0.99	0.72	0.27	0.727272727	0.519483199	0.3093767	1.010357848	0.38213719	0.885739222
11D	31	39	38.62	0.96	0.65	0.31	0.677083333	0.567892477	0.309389386	1.069444885	0.379436668	0.963041753
11D	32	38	39.545	0.89	0.63	0.26	0.707865169	0.551853809	0.316789574	0.966187216	0.411899725	0.89097332
11D	33	37	40.485	0.99	0.51	0.48	0.515151515	0.689226249	0.331563119	1.084312906	0.414331396	0.981302031
11D	34	36	41.35	0.74	0.52	0.22	0.702702703	0.568646579	0.32419963	1.076986484	0.403538256	0.958902615
11D	35	35	41.98	0.52	0.34	0.18	0.653846154	0.553007444	0.316833065	0.914651618	0.41125871	0.820755055
11D	36	34	42.69	0.89	0.53	0.36	0.595505618	0.543205203	0.28732065	0.855651869	0.383688627	0.778049051
11D	37	33	43.6	0.92	0.64	0.28	0.695652174	0.490802647	0.287336527	0.907364267	0.365992705	0.776082516
11D	38	32	44.445	0.77	0.55	0.22	0.714285714	0.540432346	0.331637923	0.988599139	0.403575769	0.882573789
11D	39	31	45.14	0.62	0.46	0.16	0.741935484	0.466670461	0.287365013	0.907436128	0.361341989	0.769489817
11D	40	30	45.805	0.71	0.5	0.21	0.704225352	0.569036604	0.331664188	1.069877528	0.40917713	0.9496544
11D	41	29	46.63	0.94	0.64	0.3	0.680851064	0.56242272	0.331678929	1.033022111	0.408272531	0.891276456
11D	42	28	47.485	0.77	0.54	0.23	0.701298701	0.512433896	0.280018203	0.988771522	0.359725459	0.870966749
11D	43	27	48.215	0.69	0.5	0.19	0.724637681	0.516182617	0.309562165	0.914982077	0.398011235	0.827159937
11D	44	26	49.13	1.14	0.88	0.26	0.771929825	0.449155678	0.280043895	0.966722428	0.33273654	0.843189683
